date,outflow(m3/d),avg_temp(C)
2006-03-25,208154304.9216,4.83
2006-03-26,199860427.4688,4.94
2006-03-27,186135161.2416,5.0
2006-03-28,179162432.40960002,5.08
2006-03-29,153644691.456,5.25
2006-03-30,150831134.20799997,5.45
2006-03-31,161033337.44639996,5.48
2006-04-01,158831423.0784,5.59
2006-04-02,142317065.31840003,5.77
2006-04-03,149363191.29599997,5.72
2006-04-04,158880354.5088,5.81
2006-04-05,166440260.50559998,5.98
2006-04-06,173168332.1856,6.18
2006-04-07,184471492.60800004,6.28
2006-04-08,199787030.3232,6.41
2006-04-09,196508624.4864,6.55
2006-04-10,191566550.016,6.6
2006-04-11,205267350.528,6.72
2006-04-12,219579793.92,6.75
2006-04-13,232424294.4,6.73
2006-04-14,231837117.2352,6.6
2006-04-15,239984200.3968,6.46
2006-04-16,248767392.1536,6.47
2006-04-17,248742926.4384,6.51
2006-04-18,235702700.2368,6.51
2006-04-19,251116100.8128,6.56
2006-04-20,256792146.7392,6.74
2006-04-21,248375940.7104,6.97
2006-04-22,237292971.7248,7.17
2006-04-23,234259223.04,7.39
2006-04-24,240913897.5744,7.65
2006-04-25,245978300.6208,7.95
2006-04-26,246712272.0768,8.15
2006-04-27,258529212.5184,8.34
2006-04-28,254957218.09919995,8.58
2006-04-29,257819706.7776,8.97
2006-04-30,296035153.92,9.19
2006-05-01,294714005.2992,8.94
2006-05-02,285955279.25759995,8.93
2006-05-03,284731993.4976,9.12
2006-05-04,284731993.4976,9.34
2006-05-05,285539362.09919995,9.35
2006-05-06,282163093.40159994,9.4
2006-05-07,281159999.0784,9.59
2006-05-08,279007016.1408,9.61
2006-05-09,280744081.92,9.77
2006-05-10,276878498.9184,9.7
2006-05-11,277588004.65919995,9.64
2006-05-12,275239296.0,9.53
2006-05-13,277881593.24160004,9.61
2006-05-14,271667301.58080006,9.97
2006-05-15,280230301.90080005,10.52
2006-05-16,290946285.1584,10.86
2006-05-17,322335797.76,10.96
2006-05-18,377481519.8208,10.95
2006-05-19,415305515.52,11.38
2006-05-20,487895292.5184,11.83
2006-05-21,537438365.7983999,11.73
2006-05-22,518477436.5184,11.45
2006-05-23,538661651.5584,11.48
2006-05-24,553438943.5392,11.1
2006-05-25,554466503.5776,11.2
2006-05-26,548643663.36,11.26
2006-05-27,533156865.6384,11.15
2006-05-28,520703816.6016,10.96
2006-05-29,512263144.8576,11.05
2006-05-30,498488947.2000001,11.59
2006-05-31,452713594.0608,11.86
2006-06-01,441508296.4992,11.94
2006-06-02,434584499.0976,11.93
2006-06-03,432627241.8816001,11.97
2006-06-04,430302998.9376,12.1
2006-06-05,430596587.52,12.53
2006-06-06,430914641.8176,12.68
2006-06-07,432015599.0016,12.91
2006-06-08,437422522.0608,13.08
2006-06-09,455576082.7392,13.31
2006-06-10,461594648.6783999,13.92
2006-06-11,450071296.8192,14.16
2006-06-12,447526862.4383999,13.83
2006-06-13,444982428.0576,13.74
2006-06-14,449141599.6416,13.99
2006-06-15,466169737.4208,14.1
2006-06-16,446303576.6784,13.74
2006-06-17,437642713.4976,13.36
2006-06-18,437520384.9216,13.09
2006-06-19,461888237.2608,13.21
2006-06-20,474121094.8608,13.78
2006-06-21,464652863.0784,14.23
2006-06-22,439159587.84,14.63
2006-06-23,434462170.52160007,14.75
2006-06-24,450878665.4208,14.86
2006-06-25,435905647.7184,15.24
2006-06-26,418779647.0784,15.65
2006-06-27,393482097.5616,15.96
2006-06-28,375548728.31999993,16.0
2006-06-29,359352424.85760003,15.88
2006-06-30,352917941.75999993,15.58
2006-07-01,358227001.95839995,15.28
2006-07-02,346287732.94079995,15.57
2006-07-03,340269167.0016,16.12
2006-07-04,340269167.0016,16.8
2006-07-05,326201380.7616,17.36
2006-07-06,322751714.9184,17.97
2006-07-07,316415094.68160003,18.29
2006-07-08,329675512.32,18.29
2006-07-09,314996083.2,17.7
2006-07-10,321822017.7407999,18.26
2006-07-11,323265494.9376,19.23
2006-07-12,325198286.4383999,18.56
2006-07-13,338556566.9376,17.84
2006-07-14,334568655.35999995,17.78
2006-07-15,336819501.1584,18.75
2006-07-16,337333281.1776,18.7
2006-07-17,330996660.94079995,18.33
2006-07-18,330898798.08000004,18.53
2006-07-19,320403006.2592,18.96
2006-07-20,310518857.3184,18.98
2006-07-21,276976361.7792,18.93
2006-07-22,274945707.4176,19.05
2006-07-23,271471575.8592,19.2
2006-07-24,278199647.53919995,19.6
2006-07-25,288695439.36,19.82
2006-07-26,281453587.66080004,19.83
2006-07-27,291655790.8992,19.42
2006-07-28,278297510.4,19.15
2006-07-29,268315498.59840003,19.05
2006-07-30,268217635.7376,17.82
2006-07-31,268095307.1616,16.71
2006-08-01,254761492.3776,16.48
2006-08-02,259434443.9808,18.2
2006-08-03,253489275.1872,19.0
2006-08-04,257942035.3536,19.07
2006-08-05,257721843.9168,19.46
2006-08-06,248155749.27360004,19.68
2006-08-07,253660535.1936,19.18
2006-08-08,246418683.4944,18.41
2006-08-09,235849494.52800003,18.78
2006-08-10,237023848.8576,18.92
2006-08-11,215371690.9056,18.69
2006-08-12,230051120.0256,19.65
2006-08-13,226479125.6064,19.32
2006-08-14,231543528.6528,18.55
2006-08-15,228485314.2528,18.45
2006-08-16,230075585.7408,18.66
2006-08-17,227066302.7712,19.08
2006-08-18,226136605.5936,19.04
2006-08-19,224277211.2384,18.19
2006-08-20,245464520.6016,18.13
2006-08-21,272278944.4608,18.18
2006-08-22,271887493.0176,17.96
2006-08-23,271569438.72,18.09
2006-08-24,269220730.0608,18.9
2006-08-25,268829278.6176,19.02
2006-08-26,263104301.2608,18.73
2006-08-27,260559866.88000005,18.35
2006-08-28,274627653.12,18.08
2006-08-29,267801718.5792,17.63
2006-08-30,262199069.7984,17.3
2006-08-31,261171509.76,17.78
2006-09-01,247813229.26080003,17.79
2006-09-02,209646713.5488,17.63
2006-09-03,191982467.1744,17.89
2006-09-04,194918352.99840003,17.93
2006-09-05,200472070.3488,18.09
2006-09-06,200936918.9376,18.07
2006-09-07,199958290.3296,18.06
2006-09-08,198465881.70240003,17.9
2006-09-09,191860138.5984,17.53
2006-09-10,197462787.37919995,17.3
2006-09-11,208080907.776,17.27
2006-09-12,218405439.5904,17.09
2006-09-13,213585693.696,16.74
2006-09-14,214466459.4432,17.03
2006-09-15,207542662.0416,16.84
2006-09-16,209426522.112,16.57
2006-09-17,203872804.7616,16.45
2006-09-18,208472359.2192,16.53
2006-09-19,202869710.4384,15.29
2006-09-20,194037587.2512,15.69
2006-09-21,188239212.7488,15.8
2006-09-22,189266772.78720003,15.87
2006-09-23,191468687.1552,15.95
2006-09-24,182318509.6704,15.86
2006-09-25,188752992.76800004,15.9
2006-09-26,185450121.216,15.73
2006-09-27,173266195.04639998,15.71
2006-09-28,179333692.416,15.8
2006-09-29,176691395.1744,15.82
2006-09-30,166513657.6512,15.64
2006-10-01,159222874.5216,15.27
2006-10-02,165853083.34080002,15.24
2006-10-03,161424788.8896,15.3
2006-10-04,163920291.84000003,15.23
2006-10-05,175125589.4016,15.41
2006-10-06,173975700.78719997,15.33
2006-10-07,184349164.032,15.37
2006-10-08,168862366.31039998,15.12
2006-10-09,178306132.3776,14.94
2006-10-10,178232735.232,14.63
2006-10-11,179040103.8336,14.5
2006-10-12,178575255.24479997,14.39
2006-10-13,172434360.7296,14.26
2006-10-14,154525457.2032,14.14
2006-10-15,134243379.3024,14.21
2006-10-16,137008005.11999995,14.14
2006-10-17,145571005.44,14.0
2006-10-18,155504085.8112,13.78
2006-10-19,,13.57
2006-10-20,,13.47
2006-10-21,151883159.9616,13.17
2006-10-22,154867977.216,12.93
2006-10-23,156678440.14080003,12.75
2006-10-24,143760542.5152,12.48
2006-10-25,150513079.9104,12.29
2006-10-26,147332536.9344,12.08
2006-10-27,151785297.1008,11.93
2006-10-28,155626414.3872,11.77
2006-10-29,173853372.21119997,10.78
2006-10-30,171357869.2608,9.95
2006-10-31,171847183.5648,9.35
2006-11-01,197756375.9616,9.37
2006-11-02,208031976.3456,9.34
2006-11-03,207420333.4656,9.23
2006-11-04,202576121.856,9.1
2006-11-05,199126456.0128,8.76
2006-11-06,206539567.7184,8.63
2006-11-07,187896692.736,8.84
2006-11-08,168128394.85439998,8.57
2006-11-09,169547406.336,8.38
2006-11-10,140604465.2544,8.44
2006-11-11,147136811.2128,8.48
2006-11-12,165216974.7456,8.78
2006-11-13,157094357.29919997,8.77
2006-11-14,153204308.58239996,8.62
2006-11-15,156409317.2736,8.39
2006-11-16,157192220.16,8.15
2006-11-17,154598854.3488,7.93
2006-11-18,133582804.992,7.8
2006-11-19,120371318.784,7.69
2006-11-20,124677284.6592,7.63
2006-11-21,130108673.4336,7.57
2006-11-22,137228196.5568,7.43
2006-11-23,135319870.7712,7.29
2006-11-24,141778819.58400002,7.15
2006-11-25,144690239.69280002,7.03
2006-11-26,137619648.0,6.77
2006-11-27,155528551.5264,6.55
2006-11-28,,5.99
2006-11-29,,5.58
2006-11-30,214148405.1456,5.58
2006-12-01,206931019.1616,5.45
2006-12-02,194844955.8528,5.29
2006-12-03,197927635.968,5.19
2006-12-04,207518196.3264,5.09
2006-12-05,222173159.7312,4.93
2006-12-06,224644196.9664,4.88
2006-12-07,209548850.688,4.95
2006-12-08,203114367.5904,5.0
2006-12-09,182049386.8032,5.13
2006-12-10,150537545.6256,5.38
2006-12-11,165999877.632,5.11
2006-12-12,211236985.0368,5.24
2006-12-13,244852877.7216,5.05
2006-12-14,245024137.72800004,5.0
2006-12-15,242210580.48,4.99
2006-12-16,243360469.0944,4.87
2006-12-17,220485025.3824,4.93
2006-12-18,237586560.3072,4.68
2006-12-19,240644774.7072,4.67
2006-12-20,235335714.5088,4.68
2006-12-21,231494597.2224,4.62
2006-12-22,223665568.3584,4.53
2006-12-23,201915547.5456,4.52
2006-12-24,197389390.2336,4.44
2006-12-25,200569933.2096,4.33
2006-12-26,200202947.4816,4.34
2006-12-27,211334847.8976,4.1
2006-12-28,201279438.9504,3.9
2006-12-29,200618864.64,3.71
2006-12-30,198221224.5504,3.7
2006-12-31,213389967.9744,3.7
2007-01-01,202502724.7104,3.75
2007-01-02,203432421.888,3.69
2007-01-03,200349741.7728,3.83
2007-01-04,201230507.52,3.78
2007-01-05,208814879.232,3.54
2007-01-06,199444510.3104,3.62
2007-01-07,207298004.8896,3.65
2007-01-08,211530573.6192,3.52
2007-01-09,213487830.8352,3.58
2007-01-10,228558711.3984,3.59
2007-01-11,245586849.1776,3.36
2007-01-12,255152943.8208,3.15
2007-01-13,246736737.792,3.05
2007-01-14,239274694.656,2.92
2007-01-15,239421488.9472,2.95
2007-01-16,236314343.1168,2.92
2007-01-17,229145888.5632,2.94
2007-01-18,230100051.456,2.94
2007-01-19,223176254.0544,3.01
2007-01-20,212411339.3664,3.19
2007-01-21,204753570.5088,3.25
2007-01-22,217940591.0016,3.06
2007-01-23,224350608.384,3.03
2007-01-24,225133511.2704,3.07
2007-01-25,228583177.1136,3.12
2007-01-26,236485603.1232,3.08
2007-01-27,232717882.9824,3.18
2007-01-28,249819417.9072,3.14
2007-01-29,256914475.31520003,3.01
2007-01-30,241109623.296,3.23
2007-01-31,239910803.2512,3.23
2007-02-01,234430483.0464,3.23
2007-02-02,231592460.0832,2.92
2007-02-03,207860716.3392,2.95
2007-02-04,193425944.37120005,3.15
2007-02-05,210821067.8784,3.25
2007-02-06,209842439.2704,3.29
2007-02-07,213561227.98080003,3.16
2007-02-08,220900942.5408,3.09
2007-02-09,209255262.1056,3.05
2007-02-10,184226835.456,3.24
2007-02-11,200912453.2224,3.09
2007-02-12,207151210.5984,3.1
2007-02-13,211922025.0624,3.21
2007-02-14,218845822.464,3.25
2007-02-15,212460270.7968,3.3
2007-02-16,201132644.6592,3.45
2007-02-17,,3.58
2007-02-18,234112428.7488,3.63
2007-02-19,231690322.944,3.61
2007-02-20,226210002.7392,3.7
2007-02-21,223518774.06720003,3.61
2007-02-22,233598648.7296,3.53
2007-02-23,229488408.576,3.54
2007-02-24,225671757.0048,3.51
2007-02-25,207567127.7568,3.6
2007-02-26,218405439.5904,3.62
2007-02-27,208594687.7952,3.61
2007-02-28,218650096.7424,3.57
2007-03-01,213634625.1264,3.57
2007-03-02,216448182.3744,3.55
2007-03-03,193499341.5168,3.71
2007-03-04,192863232.9216,3.79
2007-03-05,186453215.5392,3.83
2007-03-06,160177037.41439998,4.01
2007-03-07,158904820.224,4.04
2007-03-08,159198408.8064,4.14
2007-03-09,161791774.6176,4.14
2007-03-10,155357291.52,4.16
2007-03-11,149558917.0176,4.23
2007-03-12,155112634.368,4.47
2007-03-13,161326926.02879998,4.5
2007-03-14,169229352.03840002,4.51
2007-03-15,184177904.0256,4.65
2007-03-16,186208558.3872,4.76
2007-03-17,196997938.79040003,4.88
2007-03-18,196361830.19520003,4.95
2007-03-19,192912164.352,4.95
2007-03-20,204778036.224,5.03
2007-03-21,205512007.68,4.89
2007-03-22,195285338.7264,4.93
2007-03-23,200985850.368,5.12
2007-03-24,209622247.8336,5.25
2007-03-25,225671757.0048,5.4
2007-03-26,232693417.2672,5.3
2007-03-27,231641391.5136,5.36
2007-03-28,247299449.2416,5.5
2007-03-29,247519640.6784,5.6
2007-03-30,251580949.40160003,5.75
2007-03-31,238491791.7696,5.8
2007-04-01,245831506.3296,5.88
2007-04-02,248865255.0144,5.95
2007-04-03,240669240.4224,5.9
2007-04-04,247568572.1088,5.93
2007-04-05,232693417.2672,5.9
2007-04-06,224815456.9728,5.96
2007-04-07,239788474.6752,6.15
2007-04-08,205047159.0912,6.33
2007-04-09,235409111.6544,6.51
2007-04-10,264033998.43840003,6.59
2007-04-11,233623114.4448,6.56
2007-04-12,244999672.0128,6.76
2007-04-13,259458909.69599995,6.8
2007-04-14,244950740.5824,6.73
2007-04-15,249012049.3056,6.83
2007-04-16,254198780.92800003,6.75
2007-04-17,248155749.27360004,6.54
2007-04-18,271251384.42240006,6.51
2007-04-19,264939229.90080005,6.67
2007-04-20,272792724.48,6.84
2007-04-21,270321687.2448,6.76
2007-04-22,265037092.7616,6.88
2007-04-23,279227207.57759994,7.15
2007-04-24,277612470.3744,7.34
2007-04-25,269538784.3584,7.39
2007-04-26,272890587.34080005,7.44
2007-04-27,273918147.3792,7.47
2007-04-28,277734798.9504,7.67
2007-04-29,263079835.5456,7.67
2007-04-30,276780636.0576,7.97
2007-05-01,280744081.92,8.1
2007-05-02,285343636.37759995,8.12
2007-05-03,307558505.7792,8.38
2007-05-04,322531523.48160005,8.56
2007-05-05,324072863.53920007,8.83
2007-05-06,332733726.72,8.98
2007-05-07,334984572.51839995,9.01
2007-05-08,329773375.1808,8.97
2007-05-09,344159215.71839994,8.96
2007-05-10,336403584.0,8.86
2007-05-11,336109995.4176,9.24
2007-05-12,337724732.6208,9.63
2007-05-13,350569233.1008,9.81
2007-05-14,369016382.3616,10.41
2007-05-15,361383079.2192,10.69
2007-05-16,376967739.8016,10.95
2007-05-17,384821234.3808,11.21
2007-05-18,400430360.6784,11.17
2007-05-19,404907586.56,10.52
2007-05-20,413054669.7216,10.48
2007-05-21,412345163.9808,10.76
2007-05-22,405935146.5984,10.71
2007-05-23,398791157.76,10.78
2007-05-24,395928669.0816,11.04
2007-05-25,396858366.2592,11.28
2007-05-26,377995299.84,11.88
2007-05-27,376772014.08,12.07
2007-05-28,386558300.16,12.12
2007-05-29,383500085.76,12.19
2007-05-30,376967739.8016,12.38
2007-05-31,371267228.16,12.62
2007-06-01,378802668.4416,12.53
2007-06-02,384919097.2416,12.46
2007-06-03,398179514.88000005,12.76
2007-06-04,412565355.4176,13.27
2007-06-05,430400861.7983999,13.51
2007-06-06,451906225.4592,13.85
2007-06-07,449973433.9584,14.12
2007-06-08,452322142.6176,14.08
2007-06-09,455576082.7392,13.6
2007-06-10,443954868.0192,12.83
2007-06-11,440480736.4608,12.25
2007-06-12,424480158.72,12.46
2007-06-13,396956229.12,12.98
2007-06-14,378704805.5808,13.3
2007-06-15,358227001.95839995,13.55
2007-06-16,337333281.1776,13.95
2007-06-17,332929452.4416,14.05
2007-06-18,339975578.4192,14.29
2007-06-19,327228940.79999995,14.31
2007-06-20,325100423.5776,14.3
2007-06-21,324072863.53920007,14.13
2007-06-22,330703072.3584,14.17
2007-06-23,337015226.88000005,13.92
2007-06-24,358618453.4016,14.1
2007-06-25,375450865.4592,14.38
2007-06-26,368013288.03839993,14.7
2007-06-27,351890381.72160006,14.6
2007-06-28,354557144.6784,14.28
2007-06-29,334666518.2208,14.62
2007-06-30,338042786.9184,14.8
2007-07-01,345382501.4784,14.84
2007-07-02,351278738.8416,14.83
2007-07-03,332635863.8592,14.95
2007-07-04,333663423.8976,14.91
2007-07-05,341198864.17920005,15.66
2007-07-06,336501446.8608,16.11
2007-07-07,333443232.4608,16.7
2007-07-08,347413155.84000003,17.45
2007-07-09,350373507.37920004,17.68
2007-07-10,344868721.4592,17.83
2007-07-11,354239090.3808,18.25
2007-07-12,345896281.4976,18.23
2007-07-13,328966006.5792,17.93
2007-07-14,316121506.0992,17.82
2007-07-15,321528429.1584,18.33
2007-07-16,325907792.17920005,18.22
2007-07-17,319889226.24,17.7
2007-07-18,306628808.6016,18.23
2007-07-19,312549511.68,18.4
2007-07-20,317638380.4416,17.38
2007-07-21,325589737.8816,17.82
2007-07-22,326813023.6416,17.92
2007-07-23,332733726.72,18.04
2007-07-24,323461220.6592,18.78
2007-07-25,339559661.26079994,19.77
2007-07-26,332317809.5616,19.79
2007-07-27,316121506.0992,19.21
2007-07-28,306017165.7216,18.76
2007-07-29,314090851.7376,18.57
2007-07-30,322335797.76,18.08
2007-07-31,313674934.5792,18.1
2007-08-01,,18.9
2007-08-02,289209219.3792,18.94
2007-08-03,290530368.0,18.53
2007-08-04,296230879.6416,18.92
2007-08-05,284120350.6176,19.29
2007-08-06,280841944.78080004,19.35
2007-08-07,294395951.0016,18.93
2007-08-08,285539362.09919995,18.4
2007-08-09,277490141.79840004,18.89
2007-08-10,266260378.5216,19.13
2007-08-11,258920663.9616,19.35
2007-08-12,258309021.0816,18.99
2007-08-13,266480569.9584,18.74
2007-08-14,265771064.2176,18.54
2007-08-15,256523023.87199995,18.36
2007-08-16,259825895.424,18.41
2007-08-17,260462004.0192,18.15
2007-08-18,247813229.26080003,16.93
2007-08-19,239397023.232,16.34
2007-08-20,247617503.5392,16.64
2007-08-21,242773291.9296,16.6
2007-08-22,238540723.2,16.68
2007-08-23,244632686.2848,17.4
2007-08-24,245097534.87360004,17.59
2007-08-25,231127611.4944,17.0
2007-08-26,241060691.8656,16.73
2007-08-27,249623692.1856,17.4
2007-08-28,248351474.99520004,17.5
2007-08-29,251703277.9776,17.43
2007-08-30,254590232.37120005,17.4
2007-08-31,242014854.7584,17.07
2007-09-01,203432421.888,16.48
2007-09-02,206759759.1552,16.71
2007-09-03,204435516.2112,16.85
2007-09-04,211383779.328,17.26
2007-09-05,217133222.4,17.81
2007-09-06,207860716.3392,17.75
2007-09-07,190685784.2688,17.63
2007-09-08,197658513.1008,17.45
2007-09-09,189902881.3824,17.21
2007-09-10,190832578.56000003,17.17
2007-09-11,199371113.1648,17.23
2007-09-12,192520712.9088,17.08
2007-09-13,184177904.0256,16.97
2007-09-14,185963901.2352,17.02
2007-09-15,183590726.8608,17.01
2007-09-16,167272094.8224,16.83
2007-09-17,177082846.61759996,16.72
2007-09-18,190441127.1168,16.72
2007-09-19,175565972.2752,16.43
2007-09-20,189046581.3504,16.29
2007-09-21,185327792.64,16.1
2007-09-22,174416083.6608,15.81
2007-09-23,174073563.648,15.47
2007-09-24,179823006.72,15.65
2007-09-25,176030820.86400002,15.57
2007-09-26,173682112.2048,15.4
2007-09-27,183419466.8544,15.29
2007-09-28,171529129.26720002,14.9
2007-09-29,173070469.32479998,14.74
2007-09-30,173755509.3504,14.6
2007-10-01,172483292.16000003,14.36
2007-10-02,170379240.6528,13.35
2007-10-03,178770980.96639997,13.23
2007-10-04,171260006.39999998,13.24
2007-10-05,174929863.68,12.81
2007-10-06,175859560.85759997,12.99
2007-10-07,152005488.5376,13.08
2007-10-08,162892731.80159998,13.07
2007-10-09,163186320.384,12.71
2007-10-10,151393845.65760002,12.68
2007-10-11,146500702.6176,12.69
2007-10-12,151809762.816,12.64
2007-10-13,145277416.8576,12.6
2007-10-14,143246762.496,12.53
2007-10-15,144176459.67360002,12.49
2007-10-16,154916908.6464,12.52
2007-10-17,149754642.7392,12.42
2007-10-18,152348008.5504,12.2
2007-10-19,157265617.3056,11.94
2007-10-20,162134294.6304,10.88
2007-10-21,147038948.352,10.45
2007-10-22,153155377.152,10.61
2007-10-23,155626414.3872,10.67
2007-10-24,157681534.46400002,10.2
2007-10-25,159638791.68,9.7
2007-10-26,146696428.33920002,9.63
2007-10-27,147087879.78239998,9.88
2007-10-28,136347430.8096,10.03
2007-10-29,147821851.2384,10.13
2007-10-30,154158471.4752,10.1
2007-10-31,151295982.79680002,9.92
2007-11-01,150415217.0496,9.83
2007-11-02,154329731.4816,9.59
2007-11-03,166880643.37919998,9.6
2007-11-04,151051325.6448,9.63
2007-11-05,172360963.58400002,9.3
2007-11-06,176471203.7376,9.13
2007-11-07,171211074.96960002,9.23
2007-11-08,170403706.368,9.29
2007-11-09,167100834.81599998,9.3
2007-11-10,152739459.9936,9.31
2007-11-11,148824945.5616,8.97
2007-11-12,153130911.4368,8.59
2007-11-13,156091262.976,8.28
2007-11-14,165461631.8976,7.69
2007-11-15,167467820.54400003,7.86
2007-11-16,164140483.27679998,7.97
2007-11-17,158733560.21759996,7.54
2007-11-18,177865749.504,7.3
2007-11-19,184398095.4624,7.44
2007-11-20,193841861.5296,7.43
2007-11-21,210992327.8848,7.31
2007-11-22,187236118.4256,7.24
2007-11-23,190465592.832,7.08
2007-11-24,184080041.1648,6.94
2007-11-25,159222874.5216,6.83
2007-11-26,177890215.2192,6.64
2007-11-27,169180420.608,6.47
2007-11-28,186159626.9568,6.28
2007-11-29,176520135.16800004,6.2
2007-11-30,174269289.3696,5.98
2007-12-01,193988655.8208,5.82
2007-12-02,203554750.464,5.7
2007-12-03,204484447.6416,5.74
2007-12-04,241672334.7456,5.46
2007-12-05,245807040.6144,5.34
2007-12-06,215175965.184,5.65
2007-12-07,220900942.5408,5.46
2007-12-08,223738965.504,5.08
2007-12-09,217280016.6912,4.94
2007-12-10,224937785.5488,4.95
2007-12-11,221879571.1488,4.9
2007-12-12,213952679.424,4.87
2007-12-13,220998805.4016,4.65
2007-12-14,216521579.52,4.5
2007-12-15,210600876.4416,4.43
2007-12-16,213463365.12,4.4
2007-12-17,219017082.4704,4.32
2007-12-18,222491214.0288,4.32
2007-12-19,200887987.5072,4.45
2007-12-20,217769330.9952,4.35
2007-12-21,228607642.8288,4.12
2007-12-22,224839922.688,4.1
2007-12-23,223445376.9216,4.09
2007-12-24,218943685.3248,4.17
2007-12-25,224130416.9472,4.08
